name,x,y
0x00899528_drop-2-3,0,0
0x008996e0_drop-3-1,0,0
0x008996e0_drop-3-2,0,0
0x008996e0_drop-3-3,0,0
0x008996e0_drop-3-4,0,0
0x008996e0_drop-3-5,0,0
0x008996e0_drop-4-1,0,0
0x008996e0_drop-4-2,0,0
0x0089bf70_drop-5-1,0,0
0x0089bf70_drop-5-2,0,0
0x0089bf70_drop-5-3,0,0
0x0089bf70_drop-5-4,0,0
0x0089bf70_drop-5-5,0,0
0x0089bf70_drop-5-6,0,0
0x0089bf70_drop-5-7,0,0
0x0089bf70_drop-5-8,0,0
0x0089bf70_drop-5-9,0,0
0x0089bf70_drop-5-10,0,0
0x0089bf70_drop-6-1,0,0
0x0089c260_drop-7-1,0,0
0x0089c260_drop-7-2,0,0
0x0089c260_drop-7-3,0,0
0x0089c260_drop-7-4,0,0
0x0089c260_drop-7-5,0,0
0x0089c260_drop-7-6,0,0
0x0089c260_drop-7-7,0,0
0x0089c260_drop-7-8,0,0
0x0089c260_drop-7-9,0,0
0x0089c260_drop-7-10,0,0
0x0089c260_drop-7-11,0,0
0x0089c940_drop-8-1,0,0
0x0089c940_drop-8-2,0,0
0x0089c940_drop-8-3,0,0
0x0089c940_drop-8-4,0,0
0x0089c940_drop-8-5,0,0
0x0089c940_drop-8-6,0,0
0x0089c940_drop-8-7,0,0
0x0089c940_drop-8-8,0,0
0x0089c940_drop-9-1,0,0
0x0089c940_drop-9-2,0,0
0x0089d020_drop-10-1,0,0
0x0089d020_drop-10-2,0,0
0x0089d020_drop-10-3,0,0
0x0089d020_drop-11-1,0,0
0x0089d020_drop-12-1,0,0
0x0089d020_drop-12-2,0,0
0x0089d700_drop-13-1,0,0
0x0089d700_drop-13-2,0,0
0x0089d700_drop-13-3,0,0
0x0089d700_drop-13-4,0,0
0x0089dde0_drop-14-1,0,0
0x0089dde0_drop-14-2,0,0
0x0089dde0_drop-14-3,0,0
0x0089dde0_drop-14-4,0,0
0x0089dde0_drop-14-5,0,0
0x0089dde0_drop-14-6,0,0
0x0089dde0_drop-14-7,0,0
0x0089dde0_drop-14-8,0,0
0x0089dde0_drop-14-9,0,0
0x0089dde0_drop-14-10,0,0
0x0089dde0_drop-14-11,0,0
0x0089dde0_drop-14-12,0,0
0x0089dde0_drop-14-13,0,0
0x0089dde0_drop-14-14,0,0
0x0089dde0_drop-15-1,0,0
0x0089e4c0_drop-16-1,0,0
0x0089e4c0_drop-16-2,0,0
0x0089e4c0_drop-16-3,0,0
0x0089e4c0_drop-16-4,0,0
0x0089eba0_drop-18-1,0,0
0x0089eba0_drop-18-2,0,0
0x0089eba0_drop-18-3,0,0
0x0089eba0_drop-18-4,0,0
0x0089eba0_drop-18-5,0,0
0x0089eba0_drop-18-6,0,0
0x0089eba0_drop-18-7,0,0
0x0089eba0_drop-18-8,0,0
0x0089eba0_drop-18-9,0,0
0x0089eba0_drop-18-10,0,0
0x0089eba0_drop-18-11,0,0
0x0089eba0_drop-18-12,0,0
0x0089eba0_drop-18-13,0,0
0x0089eba0_drop-18-14,0,0
0x0089eba0_drop-19-1,0,0
0x0089eba0_drop-19-2,0,0
0x0089eba0_drop-20-1,0,0
0x0089f280_drop-21-1,0,0
0x0089f280_drop-21-2,0,0
0x0089f280_drop-21-3,0,0
0x0089f280_drop-21-4,0,0
0x0089f280_drop-21-5,0,0
0x0089f280_drop-21-6,0,0
0x0089f280_drop-21-7,0,0
0x0089f280_drop-21-8,0,0
0x0089f280_drop-21-9,0,0
0x0089f280_drop-21-10,0,0
0x0089f280_drop-21-11,0,0
0x0089f280_drop-22-1,0,0
0x0089f280_drop-22-2,0,0
0x0089f280_drop-22-3,0,0
0x0089f280_drop-23-1,0,0
0x008b8108_drop-24-1,0,0
0x008b8d10_drop-25-1,0,0
0x008b8d10_drop-25-2,0,0
0x008b8d10_drop-25-3,0,0
0x008b8d10_drop-25-4,0,0
0x008b8d10_drop-25-5,0,0
0x008b8d10_drop-25-6,0,0
0x008b8d10_drop-25-7,0,0
0x008b8d10_drop-26-1,0,0
0x008b8d10_drop-27-1,0,0
0x008c2490_drop-28-1,0,0
0x008c2490_drop-28-2,0,0
0x008c2490_drop-28-3,0,0
0x008c2490_drop-28-4,0,0
0x008c2490_drop-28-5,0,0
0x008c2490_drop-28-6,0,0
0x008c2490_drop-28-7,0,0
0x008c2490_drop-28-8,0,0
0x008c2490_drop-28-9,0,0
0x008c2490_drop-28-10,0,0
0x008c2490_drop-28-11,0,0
0x008c2490_drop-29-1,0,0
0x008c2490_drop-29-2,0,0
0x008c2648_drop-30-1,0,0
0x008c2648_drop-30-2,0,0
0x008c2648_drop-30-3,0,0
0x008c2648_drop-30-4,0,0
0x008c2648_drop-30-5,0,0
0x008c2648_drop-30-6,0,0
0x008c2648_drop-30-7,0,0
0x008c2648_drop-30-8,0,0
0x008c2648_drop-30-9,0,0
0x008c2648_drop-31-1,0,0
0x008c2b70_drop-32-1,0,0
0x008c2b70_drop-32-2,0,0
0x008c2b70_drop-32-3,0,0
0x008c2b70_drop-32-4,0,0
0x008c2b70_drop-32-5,0,0
0x008c2b70_drop-32-6,0,0
0x008c2b70_drop-32-7,0,0
0x008c2b70_drop-32-8,0,0
0x008c2b70_drop-32-9,0,0
0x008c2b70_drop-32-10,0,0
0x008c2b70_drop-32-11,0,0
0x008c2b70_drop-32-12,0,0
0x008c2b70_drop-32-13,0,0
0x008c2b70_drop-32-14,0,0
0x008c2b70_drop-32-15,0,0
0x008c2b70_drop-32-16,0,0
0x008c2b70_drop-33-1,0,0
0x008c4bb0_drop-34-1,0,0
0x008c4bb0_drop-34-2,0,0
0x008c4bb0_drop-34-3,0,0
0x008c4bb0_drop-34-4,0,0
0x008c4bb0_drop-34-5,0,0
0x008c4bb0_drop-34-6,0,0
0x008c4bb0_drop-34-7,0,0
0x008c4bb0_drop-34-8,0,0
0x008c4bb0_drop-34-9,0,0
0x008c4bb0_drop-34-10,0,0
0x008c4bb0_drop-34-11,0,0
0x008c4bb0_drop-35-1,0,0
0x008c4bb0_drop-36-1,0,0
0x008c4d68_drop-37-1,0,0
0x008c4d68_drop-37-2,0,0
0x008c4d68_drop-37-3,0,0
0x008c4d68_drop-37-4,0,0
0x008c50d8_drop-38-1,0,0
0x008c50d8_drop-38-2,0,0
0x008c50d8_drop-38-3,0,0
0x008c50d8_drop-38-4,0,0
0x008c50d8_drop-38-5,0,0
0x008c50d8_drop-38-6,0,0
0x008c50d8_drop-38-7,0,0
0x008c50d8_drop-39-1,0,0
0x008c50d8_drop-39-2,0,0
0x008c50d8_drop-39-3,0,0
